actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
transporte taxi,Parada de Taxis Los Gladiolos,CL,Calle,Ganivet,5,38007.0,38038,Santa Cruz de Tenerife,,,,,,-16.26827417,28.46038698,2016-05-09T12:45:15,2015-08-04T10:37:38
transporte taxi,Parada de Taxis Los Majuelos,AV,Avenida,Los Majuelos,30,38107.0,38038,Santa Cruz de Tenerife,El Sobradillo,,,,,-16.31355079,28.44230195,2016-05-09T12:45:15,2016-05-12T09:55:45
transporte taxi,Parada de Taxis Llano Blanco,CR,Carretera,General TF 28 Sur,37,38109.0,38032,El Rosario,Llano Blanco,,,,,-16.328171,28.40981299,2016-05-09T12:45:15,2017-12-14T09:57:11.661000
transporte taxi,Parada de Taxis Mercado,CL,Calle,Darias y Padron,2,38003.0,38038,Santa Cruz de Tenerife,Mercado Nuestra Señora de Africa,,,,,-16.25249409,28.46276008,2016-05-09T12:45:15,2018-01-22T13:05:30.010000
transporte taxi,Parada de Taxis Py Paraiso,CL,Calle,El Horno,33,38678.0,38001,Adeje,Py Paraiso,,,,,-16.7771242,28.1247811,2016-05-09T12:45:15,2018-03-02T11:56:08.870000
transporte taxi,Parada de Taxis Py Paraiso 2,CL,Calle,Idafe,5,38678.0,38001,Adeje,Py Paraiso,,,,,-16.76962536,28.11952703,2016-05-09T12:45:15.374000,2017-05-17T12:45:06.357000
transporte taxi,Parada de Taxis Quiron,CL,Calle,Poeta Rodriguez Herrera,1,38006.0,38038,Santa Cruz de Tenerife,,,,,,-16.26651345,28.4709173,2016-05-09T12:45:15,2015-08-05T07:55:58
transporte taxi,Parada de Taxis Radazul Bajo,CL,Calle,Valdes,2,38109.0,38032,El Rosario,Radazul Bajo Rotonda,,,659641115.0,,-16.322948,28.40486299,2016-05-09T12:45:15,2017-12-14T09:56:33.287000
transporte taxi,Parada de Taxis Radio Taxi Acentejo,CR,Carretera,General TF 217 Norte,44,38380.0,38051,La Victoria,,,,922581736.0,,-16.46637525,28.43615697,2016-05-09T12:45:15.374000,2015-11-19T14:57:17.557000
transporte taxi,Parada de Taxis San Andres,CL,Calle,Dique,11,38120.0,38038,Santa Cruz de Tenerife,San Andres,,,0.0,0.0,-16.19211887,28.50389473,2016-05-09T12:45:15,2017-12-14T09:53:55.806000
transporte taxi,Parada de Taxis San Jeronimo Taco,AV,Avenida,Taco,150,38108.0,38023,La Laguna,Taco Pz San Jeronimo,,,,,-16.29780623,28.44829623,2016-05-09T12:45:15,2017-10-30T12:29:11
transporte taxi,Parada de Taxis Santa Clara,CL,Calle,Doctor Corviniano Rodriguez Lopez,1,38010.0,38038,Santa Cruz de Tenerife,Ofra,,,,,-16.2870502,28.4543051,2017-12-14T08:47:30.494000,2017-12-14T08:47:30.494000
transporte taxi,Parada de Taxis Taco,AV,Avenida,Taco,186,38108.0,38023,La Laguna,Taco,,,,,-16.29928249,28.44695416,2016-05-09T12:45:15,2018-01-15T12:18:54.482000
transporte taxi,Parada de Taxis Vistabella,CL,Calle,Sor Maria Jesus,3,38320.0,38038,Santa Cruz de Tenerife,Vistabella,,,,,-16.28273093,28.46495315,2016-05-09T12:45:15,2017-10-03T12:30:42
transporte taxi,Parafda Taxis San Pedro,CR,Carretera,General TF 272 El Sobradillo,65,38107.0,38038,Santa Cruz de Tenerife,El Sobradillo,taxisanpedro.com,,922310000.0,,-16.31584545,28.44119388,2018-01-30T14:16:12.742000,2018-01-30T14:16:12.742000
aparcamiento publico,Parking Bingo Canarias,CL,Calle,Candelaria,13,38003.0,38038,Santa Cruz de Tenerife,,,,,,-16.24876022,28.46542333,2016-05-09T12:45:15.374000,2015-08-04T10:22:19.650000
aparcamiento publico,Parking El Mirador,CL,Calle,La Hondura,1,38683.0,38040,Santiago del Teide,Puerto de Santiago,,,,,-16.84094991,28.23996635,2017-11-22T08:36:38.594000,2017-11-22T08:36:38.594000
aparcamiento publico,Parking Weyler,CL,Calle,Angel Guimera,sn,38003.0,38038,Santa Cruz de Tenerife,Entrada Peatones,apk2gestion.com,info@apk2.es,912302032.0,,-16.25439249,28.4670082,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
transporte taxi,Radio Taxi,Cl,Calle,San Agustin,sn,38410.0,38031,Los Realejos,,,,922346096.0,,-16.58540384,28.38887919,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
transporte taxi,Radio Taxi,Cr,Carretera,Nueva,,38413.0,38031,Los Realejos,,,,922346096.0,,-16.56979231,28.37774153,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
transporte aereo,Red Canaria de Servicios Aereosu,CL,Calle,Fernando Arozena Quinterio,5,38009.0,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.optitrans sl,info@redcan.es,922657884.0,922204013.0,-16.26850634,28.45396999,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte mercancia,Red Canarias de Servicios Aereos,CR,Carretera,Hoya Fria,9,38110.0,38038,Santa Cruz de Tenerife,Z I Mercatenerife,www.maresa.es,,922230807.0,922227907.0,-16.28162242,28.44216204,2017-02-15T11:40:07.893000,2018-12-13T08:54:55.321000
transporte mercancia,Red Red Canarias de Servicios Aereos,CR,Carretera,Hoya Fria,9,38110.0,38038,Santa Cruz de Tenerife,Z I Mercatenerife,www.maresa.es,,922230807.0,922227907.0,-16.28182178,28.44195002,2017-02-15T11:40:07.893000,2018-12-13T08:54:55.321000
transporte mercancia,Rhenus Tetrans Canarias,CL,Calle,Antonio Lecuona Hardisson,1,38009.0,38038,Santa Cruz de Tenerife,Z I Chamberi,www.rhenustetrans.com,comercialtenerife@tetrans.com,922204851.0,922204806.0,-16.27398097,28.44890946,2017-02-15T11:40:07.893000,2018-01-30T14:23:34.121000
transporte mercancia,Rhenus Tetrans Canariasu,CL,Calle,Isidoro Luz Carpenter,0,38009.0,38038,Santa Cruz de Tenerife,Z I Chamberi,www.rhenustetrans.com,dactenerife@tetrans.com,922204851.0,922221491.0,-16.27287659,28.45060907,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte mercancia,Rhenus Tetrans Canariasu,CL,Calle,Isidoro Luz Carpenter,0,38009.0,38038,Santa Cruz de Tenerife,Z I Chamberi,www.rhenustetrans.com,dactenerife@tetrans.com,922204851.0,922221491.0,-16.27290804,28.4504576,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte mercancia,Rhenus Tetrans Canariasu,CL,Calle,Isidoro Luz Carpenter,0,38009.0,38038,Santa Cruz de Tenerife,Z I Chamberi,www.rhenustetrans.com,dactenerife@tetrans.com,922204851.0,922221491.0,-16.27275391,28.45092286,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte guagua,Rocio Bus,CR,Carretera,Vieja TF 213,21,38390.0,38039,Santa Úrsula,La Vera,,rociobus@hotmail.com,922301866.0,,-16.48607738,28.42724686,2016-05-09T12:45:15,2018-04-11T13:18:10.878000
transporte guagua,Salazar Bus,AU,"Autopista, autovía",TF 1 Sur,0,38632.0,38006,Arona,Cho Km 65,,,922734171.0,922734177.0,-16.64744083,28.05280179,2016-05-09T12:45:15.374000,2017-11-14T10:11:49.156000
transporte sociosanitario,Salvaser,CL,Calle,Infanta Elena,26,38632.0,38006,Arona,Pg Cho,www.salvaser.com,salvaser@salvaser.com,922171717.0,0.0,-16.65146959,28.04951815,2016-05-09T12:45:15.374000,2023-03-10T14:06:20.798000
transporte sociosanitario,Salvaser,CL,Calle,Princesa Guajara,7,38611.0,38017,Granadilla de Abona,San Isidro,www.salvaser.com,salvaser@salvaser.com,922393115.0,,-16.55699184,28.07616744,2016-05-09T12:45:15.374000,2023-03-10T14:09:57.920000
transporte sociosanitario,Salvaser,AV,Avenida,Chayofita,38,38650.0,38006,Arona,Los Cristianos,www.salvaser.com,salvaser@salvaser.com,822608000.0,,-16.72189656,28.0585491,2016-05-09T12:45:15,2023-03-10T14:09:57.920000
transporte guagua,School Bus,AV,Avenida,Eugenio Dominguez Alfonso,1,38660.0,38001,Adeje,Py Americas CC Pueblo Canario Lc 214,,,,,-16.73203128,28.07305523,2016-08-25T08:06:12.843000,2016-08-25T10:26:09.579000
transporte mercancia,Sepet,CL,Calle,Isidoro Luz Carpenter,0,38009.0,38038,Santa Cruz de Tenerife,Z I Chamberi,www.sepet.es,,922897840.0,,-16.27356262,28.45054352,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte sociosanitario,Servican,CL,Calle,Quevedo,1,38005.0,38038,Santa Cruz de Tenerife,Ed La Gran Via Lc 5,asistencia.servicanempresas.com,asistencia@servicanempresas.com,922236740.0,902403404.0,-16.25687333,28.46165237,2016-05-09T12:45:15.374000,2023-03-10T14:10:57.997000
aparcamiento publico,Servicios Especiales Servisa Aparcamiento,AU,"Autopista, autovía",Santa Cruz La Laguna,0,38108.0,38023,La Laguna,Z I Las Torres De Taco Km 4.5,www.barloworld.finanzauto.es,,922626000.0,922611498.0,-16.29178572,28.45193071,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte guagua,Servitrans Arico,CL,Calle,Benitez de Lugo,12,38580.0,38005,Arico,Villa de Arico,,,639046255.0,,-16.50134329,28.16674871,2016-05-09T12:45:15.374000,2015-08-04T11:52:50.127000
transporte taxi,Sociedad Cooperativa de Automoviles SP,CL,Calle,Tafuriaste,1,38400.0,38028,Puerto de la Cruz,Pg Las Arenas,www.puertodelacruzentaxi.com,puertodelacruzentaxi@hotmail.com,922378999.0,,-16.54561747,28.39823165,2016-05-09T12:45:15,2016-11-25T08:59:50.633000
aparcamiento publico,Supermercado Tu Trebol Aparcamiento,CR,Carretera,Hoya Fria,0,38110.0,38038,Santa Cruz de Tenerife,P I El Mayorazgo Centro Comercial Hipertrebol,www.comercialjesuman.es/tu-trebol/,grupojesuman@grupojesuman.es,671690714.0,922220690.0,-16.28440626,28.44154465,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte taxi,Taxi Acosta Perez,CL,Calle,Asomada,15,38480.0,38010,Buenavista del Norte,,,,922127130.0,,-16.85215766,28.37051548,2016-05-09T12:45:15.374000,2015-08-04T13:00:27.513000
transporte taxi,Taxi Radio,CL,Calle,Flor de Pascua,10,38683.0,38040,Santiago del Teide,Los Gigantes,www.taxilosgigantes.com,info@taxilosgigantes.com,922861627.0,,-16.84132724,28.24384086,2016-05-09T12:45:15.374000,2015-11-06T13:30:22.363000
transporte taxi,Taxi Vilaflor,CL,Calle,Santa Catalina,42,38613.0,38052,Vilaflor,,www.taxivilaflor.com,taxivilaflor@gmail.com,682654452.0,,-16.63953708,28.15366549,2016-05-17T10:12:34,2017-12-14T12:09:03.635000
transporte mercancia,Tedote,CL,Calle,Anatolio De Fuentes Garcia,0,38009.0,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,,,639839399.0,922314441.0,-16.27061478,28.45258876,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte mercancia,Tele Transporte,CL,Calle,Jesus Hernandez Guzman,19,38110.0,38038,Santa Cruz de Tenerife,Z I Mercatenerife Nave 2,,,0.0,,-16.28283558,28.43860565,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte mercancia,Tipsa,CL,Calle,Panama,0,38009.0,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires Edificio Luna,www.tip-sa.com,tenerife@tip-sa.com,922101047.0,922231561.0,-16.26654367,28.45448424,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte mercancia,Tramesa 2010L,CL,Calle,Jesus Hernandez Guzman,0,38110.0,38038,Santa Cruz de Tenerife,Z I Mercatenerife Nave C,,margaritatramesa2010@telefonica.net,922882320.0,922882320.0,-16.28332216,28.43895991,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte mercancia,Tramesa 2010L,CL,Calle,Jesus Hernandez Guzman,24,38110.0,38038,Santa Cruz de Tenerife,Z I Mercatenerife,,,922882320.0,,-16.2831007,28.43900787,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte mercancia,Tranacos,CL,Calle,La Campana,0,38109.0,38032,El Rosario,PI La Campana San Isidro,www.tranacos.com,info@tranacos.com,922210277.0,,-16.31770617,28.4181601,2017-02-15T11:40:07.893000,2018-01-15T08:01:43.325000
transporte guagua,Transalex Bus,CL,Calle,Alondra,4,38107.0,38038,Santa Cruz de Tenerife,El Sobradillo,www.transalexbus.com,reservas@transalexbus.com,922622039.0,922613003.0,-16.31936311,28.44451464,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
transporte mercancia,Transamaru,CL,Calle,La Campana,4,38109.0,38032,El Rosario,PI La Campana San Isidro,www.herasatenerife.com,jose.fragoso@herasatenerife.com,922629650.0,922629799.0,-16.3195537,28.41850524,2017-02-15T11:40:07.893000,2017-06-28T12:03:36.848000
transporte guagua,Transelp Bus,CM,Camino,Las Gavias,102,38206.0,38023,La Laguna,,www.transelp.es,info@transelp.es,922253228.0,922633025.0,-16.32973914,28.49693153,2016-05-09T12:45:15.374000,2015-08-03T12:27:40.037000
transporte sociosanitario,Transmedica Canarias,CL,Calle,San Borondon,7,38107.0,38038,Santa Cruz de Tenerife,Taco El Rosarito,www.transmedicacanarias.com,info@transmedicacanarias.com,922105626.0,,-16.29994089,28.44373767,2016-05-09T12:45:15.374000,2023-03-10T14:10:57.997000
transporte guagua,Transporte de Viajeros de Tenerife TRANSTENERIFE,CL,Calle,Llanos Acero,0,38109.0,38032,El Rosario,Pg El Chorrillo Industrial UA-C6,,,922611361.0,922615499.0,-16.32773917,28.41671554,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte mercancia,Transporte y Combustible santana,CR,Carretera,Hoya Fria,10,38110.0,38038,Santa Cruz de Tenerife,P I El Mayorazgo,,,922207532.0,922207532.0,-16.28104022,28.44365527,2017-02-15T11:40:07.893000,2017-02-20T09:06:03.492000
transporte mercancia,Transporte y Materiales de Construccion Lucho,CL,Calle,Ingeniero Cervera,10,38110.0,38038,Santa Cruz de Tenerife,P I El Mayorazgo,www.belkriss.com,transporteslucho@hotmail.com,922559066.0,922031898.0,-16.28657042,28.44330663,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte guagua,Transportes Acaymo,CM,Camino,Jagua Transversal,0,38120.0,38038,Santa Cruz de Tenerife,Pg Jagua,www.transportesacaymo.com,info@transportesacaymo.com,922549196.0,922591384.0,-16.20495727,28.50046107,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte guagua,Transportes Acaymo,CM,Camino,Jagua Subida,0,38120.0,38038,Santa Cruz de Tenerife,Pg Jagua,www.transportesacaymo.com,info@transportesacaymo.com,922549196.0,922591384.0,-16.20496129,28.50116044,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte guagua,Transportes Arencibia,CM,Camino,Jagua Transversal,0,38120.0,38038,Santa Cruz de Tenerife,Pg Jagua,,,659915454.0,922591895.0,-16.20463324,28.50045849,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte mercancia,Transportes Arente,CL,Calle,Isidoro Luz Carpenter,8,38009.0,38038,Santa Cruz de Tenerife,Z I Chamberi,www.transportesarente.com,,922619917.0,922617311.0,-16.27295308,28.45024274,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte guagua,Transportes Azkar,CM,Camino,Santa Ana,134,38330.0,38023,La Laguna,Pg La Cruz Chica,www.azkar.com,,922639040.0,922639640.0,-16.36940771,28.48857683,2016-05-09T12:45:15.374000,2016-07-28T12:45:21.578000
transporte,Transportes Carballo La Palma,PG,Polígono,Industrial Valle de Guimar,0,38509.0,38020,Güimar,PG GUIMAR MZ 28 PARC 4,www.transportescarballo.com,tenerife@transportescarballo.com,922539661.0,922539660.0,-16.36742898,28.3277054,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte,Transportes Carballo La Palma,PG,Polígono,Industrial Valle de Guimar,0,38509.0,38020,Güimar,PG GUIMAR MZ 28 PARC 4,www.transportescarballo.com,tenerife@transportescarballo.com,922539661.0,922539660.0,-16.36724932,28.32738871,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte,Transportes Carballo La Palma,PG,Polígono,Industrial Valle de Guimar,0,38509.0,38020,Güimar,PG GUIMAR MZ 28 PARC 4,www.transportescarballo.com,tenerife@transportescarballo.com,922539661.0,922539660.0,-16.36759565,28.32735179,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte,Transportes Cilu Drago,CL,Calle,El Timple,2,38434.0,38022,Icod de los Vinos,Pg Las Almenas,,ciludrago@hotmail.es,922814076.0,922814076.0,-16.6953244,28.37943699,2016-05-09T12:45:15.374000,2016-06-20T10:33:07.646000
transporte,Transportes Cilu Drago,CL,Calle,Bandurria,0,38434.0,38022,Icod de los Vinos,Pg Las Almenas,,ciludrago@hotmail.es,922814076.0,922814076.0,-16.69571335,28.37992418,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte guagua,Transportes Conrado,CL,Calle,Hipotenusa,23,38632.0,38006,Arona,Pg Costa del Silencio,www.transportesconrado.com,transportesconrado@hotmail.com,922794004.0,922733679.0,-16.63923614,28.02981521,2016-05-09T12:45:15.374000,2016-06-20T10:33:07.646000
transporte,Transportes Delgado Quintana,CL,Calle,Bandurria,11,38434.0,38022,Icod de los Vinos,Pg Las Almenas,,grupo_delgado_quintana@yahoo.es,922122025.0,922814097.0,-16.6946162,28.38056153,2016-05-09T12:45:15.374000,2016-06-20T10:33:07.646000
transporte guagua,Transportes El Mar Servies,AV,Avenida,Venezuela,9,38687.0,38019,Guía de Isora,Playa San Juan,,,693820092.0,922710025.0,-16.81758919,28.18196976,2016-05-09T12:45:15.374000,2016-03-17T09:06:46.586000
transporte mercancia,Transportes Especiales Pesados,CL,Calle,Islas Filipinas,1,38009.0,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.trepesa.com,administracion@trepesa.com,922220565.0,922215066.0,-16.26695632,28.45394264,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte taxi,Transportes Estmara,AV,Avenida,Pedro Guerra Cabrera,110,38500.0,38020,Güimar,,,,646789539.0,,-16.41287,28.30892199,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
transporte guagua,Transportes Herrera Bus,CL,Calle,Maestro Estany,11,38010.0,38038,Santa Cruz de Tenerife,Ofra,,,616578618.0,922325834.0,-16.28580607,28.45384867,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
transporte mercancia,Transportes Insulares Barittos,CR,Carretera,Hoya Fria,5,38110.0,38038,Santa Cruz de Tenerife,Z I Mercatenerife,www.viagregorio.es,viagregorio@viagregorio.es,922619077.0,922214040.0,-16.28008776,28.44395779,2017-02-15T11:40:07.893000,2017-02-20T09:06:03.492000
transporte guagua,Transportes Insulares de Tenerife Titsa,CL,Calle,Calados,0,38312.0,38026,La Orotava,P I San Jeronimo,www.titsa.com,,922336406.0,922336406.0,-16.54478966,28.39562392,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte mercancia,Transportes Intercanarios,CL,Calle,Anatolio De Fuentes Garcia,0,38009.0,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,,arodriguez@navierarmas.com,922220211.0,922220702.0,-16.27526331,28.44512771,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte mercancia,Transportes Interinsulares Carballo 2006,CL,Calle,Fernando Arozena Quinterio,4,38009.0,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires A,,ticarballo@telefonica.net,928460082.0,,-16.26917846,28.45408188,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte guagua,Transportes Interurbanos de Tenerife TITSA,CL,Calle,Infanta Elena,0,38632.0,38006,Arona,Pg Cho,www.titsa.com,miguel_cereijo@titsa.com,922739332.0,0.0,-16.64931401,28.04987768,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte guagua,Transportes Interurbanos de Tenerife TITSA,CR,Carretera,General TF 152 Norte,0,38206.0,38023,La Laguna,Pg Los Rodeos,www.titsa.com,,922683311.0,922638311.0,-16.35015804,28.4900653,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte guagua,Transportes Interurbanos de Tenerife TITSA,CL,Calle,Punta de Anaga,1,38111.0,38038,Santa Cruz de Tenerife,Los Alisios Cuevas Blancas,www.titsa.com,,922479500.0,922479502.0,-16.30599238,28.43072595,2016-05-09T12:45:15.374000,2017-07-26T12:24:53.293000
transporte guagua,Transportes Interurbanos de Tenerife TITSA,CL,Calle,Infanta Elena,0,38632.0,38006,Arona,Pg Cho,www.titsa.com,miguel_cereijo@titsa.com,922739332.0,0.0,-16.65067969,28.04955341,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte guagua,Transportes Interurbanos de Tenerife TITSA,CR,Carretera,General TF 152 Norte,0,38206.0,38023,La Laguna,Pg Los Rodeos,www.titsa.com,,922638311.0,922638311.0,-16.35085757,28.49002198,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte guagua,Transportes Interurbanos de Tenerife TITSA,CL,Calle,Infanta Elena,0,38632.0,38006,Arona,Pg Cho,www.titsa.com,miguel_cereijo@titsa.com,922739332.0,0.0,-16.65016067,28.04958682,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte,Transportes José Manuel Álvarez Romero,CR,Carretera,Gral. Piedra Hincada,77,38687.0,38019,Guía de Isora,,,josemanuelromero182@gmail.com,922857359.0,,-16.78074366,28.18249636,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
transporte guagua,Transportes Kintasur Bus,CL,Calle,Duraznillo,5,38390.0,38039,Santa Úrsula,La Quinta,,kintasurbus@gmail.com,634543780.0,,-16.49372059,28.43036498,2016-05-09T12:45:15,2016-10-19T13:18:03.818000
transporte guagua,Transportes La Esperanza,CR,Carretera,General TF 24 Las Cañadas,14,38290.0,38032,El Rosario,La Esperanza,www.transporteslaesperanza.es,info@transporteslaesperanza.es,922548305.0,922548921.0,-16.36087,28.45739599,2016-05-09T12:45:15.374000,2015-08-04T10:49:35.113000
transporte guagua,Transportes Laly Bus,CL,Calle,Alonso de Castro,1,38320.0,38023,La Laguna,La Cuesta,,,922654186.0,,-16.28601888,28.46733097,2016-05-09T12:45:15.374000,2015-08-04T10:33:10.329000
transporte mercancia,Transportes Lixtocia,CL,Calle,Quinque,4,38390.0,38039,Santa Úrsula,,www.transportesfebrigar.com,transportesfebrigar@gmail.com,922302648.0,,-16.48530078,28.42933867,,2018-04-11T13:18:10.878000
transporte guagua,Transportes Lugoca,CL,Calle,Las Palmeras,9,38108.0,38023,La Laguna,Taco,,,922614870.0,,-16.29749141,28.44475399,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
transporte mercancia,Transportes Luis Gonzalez Casañas,CM,Camino,Los Pescadores,0,38108.0,38023,La Laguna,Z I Las Torres De Taco,,,922614870.0,922614870.0,-16.29298689,28.45186533,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
transporte guagua,Transportes Marino Bus,CL,Calle,Cruz de la Gallega,41,38107.0,38038,Santa Cruz de Tenerife,Partecaminos,www.marinobus.es,info@marinobus.es,922610450.0,922621434.0,-16.31726847,28.43035214,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
transporte guagua,Transportes Marino y Salazar,CL,Calle,Los Hoyos,5,38680.0,38019,Guía de Isora,Pg Guia Casco,,,922852533.0,922852533.0,-16.78324314,28.21438188,2016-05-09T12:45:15.374000,2016-08-24T13:02:13.637000
transporte guagua,Transportes Mary y Josue,CR,Carretera,General TF 111 Valle Tabares,100,38320.0,38023,La Laguna,,www.transportesmary.es,info@transportesmary.es,922648050.0,922655561.0,-16.28942992,28.47454136,2016-05-09T12:45:15.374000,2015-08-04T10:33:10.329000
transporte guagua,Transportes Mendoza Bus,CL,Calle,Jose Viera y Clavijo,11,38108.0,38023,La Laguna,Taco Los Andenes,www.mendozabus.es,info@mendozabus.es,666577163.0,822011279.0,-16.30589595,28.45014456,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
transporte mercancia,Transportes Noda,CL,Calle,Santa Isabel,32,38627.0,38006,Arona,Cabo Blanco,www.transportesnoda.com,,666504385.0,922720616.0,-16.67138617,28.07619386,2016-07-04T09:45:05.772000,2016-07-04T09:45:05.772000
transporte guagua,Transportes Paluper,CR,Carretera,General TF 21 Cuesta de la Villa Granadilla,32,38311.0,38026,La Orotava,Camino Polo,,info@paluper.com,922333707.0,922331574.0,-16.51343455,28.38775042,2016-05-09T12:45:15.374000,2015-08-04T13:31:40.098000
transporte guagua,Transportes Perez y Cairos,CR,Carretera,General TF 16 Tacoronte Tejina,63,38270.0,38023,La Laguna,Pg Valle de Guerra,www.perezycairos.com,info@perezycairos.com,922541351.0,922150444.0,-16.38110318,28.52260636,2016-05-09T12:45:15.374000,2016-06-28T08:37:37.006000
transporte guagua,Transportes Perez y Cairos,CL,Calle,Cuescaro,32,38639.0,38035,San Miguel,Z I Las Andoriñas,,,922541351.0,922150444.0,-16.60734988,28.05361953,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte mercancia,Transportes Quintana y Dominguez,CL,Calle,Anatolio De Fuentes Garcia,26,38009.0,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.transportesquintanaydominguez.com,info@transportesquintanaydominguez.com,922218498.0,,-16.27439925,28.44525503,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
transporte guagua,Transportes Rivero Negrin,CL,Calle,Los Desamparados,0,38111.0,38038,Santa Cruz de Tenerife,Pg El Pilar,,transportes@riveronegrin.com,922612373.0,922289556.0,-16.31520928,28.42874001,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte,Transportes Robayna,CM,Camino,Principal Jagua,0,38120.0,38038,Santa Cruz de Tenerife,Pg Jagua,,,639637659.0,,-16.20774249,28.49879792,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte sociosanitario,Transportes Sanitarios Isleños,CL,Calle,Antonio Lecuona Hardisson,18,38009.0,38038,Santa Cruz de Tenerife,Z I Chamberi,www.ambs-tasisa.es,servicios@ambc-islascanarias.com,922618540.0,902301616.0,-16.27529156,28.44897429,2017-02-15T11:40:07.893000,2023-03-10T14:14:48.823000
transporte guagua,Transportes Sierra y Gonzalez,CR,Carretera,General TF 655 Las  Chafiras,0,38632.0,38035,San Miguel,Oroteanda Baja,www.sierraygonzalez.es,www.sierraygonzalez.es/contacto,922735416.0,922735391.0,-16.63548898,28.04989446,2016-05-09T12:45:15.374000,2017-03-08T12:10:10.962000
transporte guagua,Transportes Vimar Transvimar,AV,Avenida,Republica Argentina,76,38208.0,38023,La Laguna,Las Canteras Glorieta,www.transvimar.com,administracion@transvimar.com,922252548.0,922259833.0,-16.30998603,28.50789644,2016-05-09T12:45:15.374000,2015-08-03T12:51:59.815000
transporte,Transportes y Logistica Gamesa,CM,Camino,Jagua Transversal,0,38120.0,38038,Santa Cruz de Tenerife,Pg Jagua,,transgamesa@hotmail.com,922659831.0,922659830.0,-16.20377672,28.50061679,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
transporte mercancia,Transteide Sourier MRW,CR,Carretera,General El Rosario,39,38108.0,38023,La Laguna,Z I Las Torres De Taco,www.mrw.es,u5007@grupomrw.com,922616600.0,922615199.0,-16.29552985,28.4467837,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
