actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
industria automocion taller,Taller Automoviles,CR,Carretera,General TF 65 Los Abrigos,79,38628,38035,San Miguel,,,,,,-16.61270696,28.08897904,2017-09-22T12:23:53.902000,2017-09-22T12:23:53.902000
industria automocion taller,Taller Autopista Tacoronte,CL,Calle,Casas Altas,20,38350,38043,Tacoronte,El Cantillo,,,922572449.0,,-16.40386242,28.47784046,2016-05-09T12:45:15,2017-10-25T14:50:47.914000
industria automocion taller,Taller Autos Canarias,CL,Calle,San Alejandro,4,38108,38023,La Laguna,Taco,,,922310101.0,,-16.30130037,28.45431269,2016-05-09T12:45:15.374000,2016-06-28T08:51:37.406000
industria automocion taller,Taller Autos Geneto,CL,Calle,Pajarito,24,38296,38023,La Laguna,Geneto,,,,,-16.31331336,28.45605444,2016-06-28T13:46:03.766000,2016-06-28T13:46:03.766000
industria automocion taller,Taller Autos Isora SL,CR,Carretera,General Playa San Juan,7,38687,38019,Guía de Isora,Playa de San Juan,,contacto@tallerautosisora.es,922866078.0,,-16.81445218,28.1825151,2016-05-09T12:45:15.374000,2019-04-12T11:56:11.551000
industria automocion taller,Taller Autos Maximo,CL,Calle,Alferez Bertran de Lis,38,38500,38020,Güimar,,,,,,-16.409664,28.32103299,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
industria automocion taller,Taller Autoservicio Jose,Cl,Calle,Torrejon,16,38480,38010,Buenavista del Norte,,,,922127230.0,,-16.848404,28.36948999,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
industria automocion taller,Taller AZ,CR,Carretera,General TF 66 Guaza Valle San Lorenzo,302,38627,38006,Arona,Valle San Lorenzo Cruz del Guanche,,,922721738.0,,-16.66214463,28.06782227,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
industria automocion taller,Taller Azadilla,CL,Calle,Azadilla Alta,30,38410,38031,Los Realejos,Azadilla Alta,,,922340317.0,,-16.59066218,28.37368278,2016-05-09T12:45:15.374000,2017-09-28T09:03:42.814000
industria automocion taller,Taller Barroso,CL,Calle,Los Peregrinos,7,38107,38038,Santa Cruz de Tenerife,Barranco Grande El Draguillo,,,922612003.0,,-16.30482457,28.43721574,2016-05-09T12:45:15,2015-08-04T10:46:09
industria automocion taller,Taller Basilio Farray,CL,Calle,Francisco Pizarro,15,38108,38023,La Laguna,Taco,,,922616212.0,,-16.30209756,28.44654659,2016-05-09T12:45:15.374000,2016-02-04T07:42:23.586000
industria automocion taller,Taller Batista,CL,Calle,Andromeda,18,38205,38023,La Laguna,Santa Maria de Gracia,www.tallerbatista.es,,922261326.0,,-16.30768207,28.4732105,2016-05-09T12:45:15,2017-10-30T13:47:18.554000
industria automocion taller,Taller Baumar,CM,Camino,Real TF 237,187,38355,38043,Tacoronte,Barranco Las Lajas,,,922584758.0,,-16.39103318,28.47008313,2016-05-09T12:45:15,2017-01-16T13:54:33.422000
industria automocion taller,Taller Bello,CL,Calle,Manuel Bello Ramos,58,38670,38001,Adeje,,,,,,-16.72808706,28.11764971,2016-05-09T12:45:15.374000,2015-08-04T12:45:37.305000
industria automocion taller,Taller Beni,CL,Calle,Hernandez Amador,69,38320,38023,La Laguna,La Cuesta Salud Alto,,,922232701.0,,-16.28015221,28.47187435,2016-05-09T12:45:15.374000,2015-08-27T10:02:02.757000
industria automocion taller,Taller Bernardo,CL,Calle,La Vera,157,38380,38051,La Victoria,,,,922581522.0,,-16.4666936,28.42437101,2016-05-09T12:45:15.374000,2015-11-24T12:26:06.278000
industria automocion taller,Taller Bgd,CL,Calle,La Ladera,28,38417,38031,Los Realejos,El Toscal,,,922364259.0,,-16.57420399,28.40081279,2016-05-09T12:45:15.374000,2015-08-04T13:20:46.044000
industria automocion taller,Taller BHR,CL,Calle,Los Junquitos,44,38611,38017,Granadilla de Abona,Atogo,,,922393422.0,,-16.58547547,28.05881965,2016-05-09T12:45:15.374000,2015-08-04T11:58:50.747000
industria automocion taller,Taller Boxes,CL,Calle,Sabino Berthelot,27,38202,38023,La Laguna,San Benito,,,922630910.0,,-16.3273245,28.49141303,2016-05-09T12:45:15.374000,2015-08-04T13:58:49.036000
industria automocion taller,Taller Bravo,CL,Calle,Guia,44,38379,38025,La Matanza,,,,,,-16.45437393,28.45324125,2016-05-09T12:45:15.374000,2015-11-24T14:10:23.252000
industria automocion taller,Taller Brito y Garcia,CL,Calle,Cementerio,1,38649,38006,Arona,Montaña Fria,,,922725171.0,,-16.68687457,28.09274546,2016-05-09T12:45:15.374000,2015-08-04T12:11:58.847000
industria automocion taller,Taller Bruno,CR,Carretera,Vieja TF 213,97,38389,38051,La Victoria,,,,922580542.0,,-16.48055,28.43077899,2016-05-09T12:45:15.374000,2015-11-17T10:07:32.757000
industria automocion taller,Taller Cabrera,CM,Camino,El Huron,14,38296,38023,La Laguna,San Miguel de Geneto,,,922256865.0,,-16.31587137,28.45477792,2016-05-09T12:45:15.374000,2015-08-03T12:35:58.453000
industria automocion taller,Taller Cabrera,CR,Carretera,Hoya Fria,0,38110,38038,Santa Cruz de Tenerife,Z I Mercatenerife,www.tallercabrera.com,tallercabrera@hotmail.com,922207727.0,922650142.0,-16.27975292,28.44463707,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
industria automocion taller,Taller Cabrera,CL,Calle,Era Cercada Trasera,1,38107,38038,Santa Cruz de Tenerife,El Tablero,,,922626173.0,,-16.33285532,28.42524737,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
industria automocion taller,Taller Campocha,CL,Calle,Godinez,33,38412,38031,Los Realejos,,,,922355261.0,,-16.58652243,28.37902048,2016-05-09T12:45:15.374000,2015-08-04T13:17:32.343000
industria automocion taller,Taller Canarias,CL,Calle,San Jose,16,38108,38023,La Laguna,San Matias,,,922621554.0,922621915.0,-16.29767406,28.43835047,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
industria automocion taller,Taller Car Zech,CL,Calle,La Matosa,73,38380,38051,La Victoria,,,,922580703.0,,-16.47594398,28.43105119,2016-05-09T12:45:15.374000,2015-11-24T12:22:27.673000
industria automocion taller,Taller Carlos,CL,Calle,Las Flores,16,38010,38038,Santa Cruz de Tenerife,Nuevo Obrero,,,822022215.0,,-16.28992133,28.44820618,2016-05-09T12:45:15.374000,2015-08-05T07:53:45.567000
industria automocion taller motos,Taller Carlos,CL,Calle,Castellon,16,38205,38023,La Laguna,Valle Colino,www.tallerdemotoscarlos.com,tallermotoscarlos@gmail.com,922647056.0,,-16.30035501,28.47774362,2016-05-09T12:45:15.374000,2016-08-11T14:08:12.807000
industria automocion taller,Taller Carlos,CR,Carretera,General TF 217 Norte,211,38380,38051,La Victoria,,,tallercarlos@hotmail.es,922580365.0,,-16.4770828,28.42947069,2016-05-09T12:45:15.374000,2015-11-24T12:56:37.040000
industria automocion taller,Taller Carvic,CR,Carretera,Vieja TF 213,22,38390,38039,Santa Úrsula,La Vera,,,922304530.0,,-16.48601527,28.42731864,2016-05-09T12:45:15.374000,2018-04-11T13:23:57.729000
industria automocion taller,Taller Cayo,CR,Carretera,General TF 657 Cabo Blanco,242,38627,38006,Arona,Cabo Blanco,,922720052,,,-16.66630647,28.06947262,2016-08-11T14:02:24.295000,2016-08-16T07:44:17.427000
industria automocion taller,Taller Cayo Chapa y Pintura,CL,Calle,El Farol,4,38390,38039,Santa Úrsula,La Vera,,tallercayo@yahoo.es,696195346.0,922301627.0,-16.48650988,28.42919876,2018-02-01T10:42:30.931000,2018-04-11T13:18:10.878000
industria automocion taller,Taller Caype,CL,Calle,Cerrojillo,8,38107,38038,Santa Cruz de Tenerife,El Sobradillo,,,922614110.0,,-16.31452197,28.4438285,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
industria automocion taller,Taller Caype Lealte,CL,Calle,Trepadora,1,38107,38038,Santa Cruz de Tenerife,Barranco Grande,,,822620805.0,,-16.31082762,28.43780499,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
industria automocion taller,Taller Cayro 4WD,CL,Calle,Los Arcangeles,3,38010,38038,Santa Cruz de Tenerife,Nuevo Obrero,www.cauro4wd.com,,822013020.0,922644555.0,-16.2876815,28.44944643,2016-05-09T12:45:15,2017-02-01T11:52:08.956000
industria automocion taller,Taller Ceo,CL,Calle,Los Tulipanes,2,38470,38042,Los Silos,Fatima,,,,,-16.81411815,28.36805983,2016-05-09T12:45:15,2018-02-21T13:38:19
industria automocion taller,Taller Cesar,CL,Calle,Hermanos Pinzon,13,38010,38038,Santa Cruz de Tenerife,Las Delicias,,,635303308.0,,-16.28238836,28.4524539,2016-05-09T12:45:15.374000,2016-11-22T13:24:19.677000
industria automocion taller,Taller Ciudad Jardin,CR,Carretera,Nueva Corujera,15,38399,38039,Santa Úrsula,La Corujera,,tallerciudadjardin@gmail.com,922301900.0,,-16.49928454,28.41872508,2016-05-09T12:45:15,2018-04-11T13:18:10.878000
industria automocion taller,Taller Coicar Autos Ravelo,CL,Calle,Real Orotava,113,38359,38041,El Sauzal,Ravelo,,,922585299.0,,-16.41826389,28.46078332,2016-05-09T12:45:15.374000,2016-06-15T10:45:27.534000
industria automocion taller,Taller Conde,CM,Camino,El Trazo,42,38340,38043,Tacoronte,Guamasa Garimba,,,922562406.0,,-16.38179793,28.49518012,2016-05-09T12:45:15.374000,2015-11-13T12:42:38.088000
industria automocion taller,Taller Cooperativa Taxi,CR,Carretera,General TF 657 Cabo Blanco,68,38627,38006,Arona,Cabo Blanco,,,922720708.0,,-16.67503818,28.07514799,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
industria automocion taller,Taller Cordero,CL,Calle,Barrio Nuevo de Ofra,101,38320,38023,La Laguna,Ofra,,,922647885.0,,-16.29708523,28.46085251,2016-05-09T12:45:15.374000,2015-08-04T10:32:18.111000
industria automocion taller,Taller Corominas,CL,Calle,Corominas,6,38107,38038,Santa Cruz de Tenerife,Barranco Grande,,,922613369.0,,-16.30862254,28.43624146,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
industria automocion taller,Taller Cristian Mesa,CR,Carretera,General TF 351 San Jose,25,38428,38034,San Juan de la Rambla,San Jose,,,922360806.0,,-16.64970974,28.38216704,2016-05-09T12:45:15.374000,2016-05-24T11:46:13.881000
industria automocion taller,Taller Cristo Garcia,CL,Calle,Lomo Guanche,15,38428,38034,San Juan de la Rambla,San Jose,,,922360434.0,,-16.6467988,28.37430656,2016-05-09T12:45:15.374000,2015-08-04T13:13:28.674000
industria automocion taller,Taller Cristobal,CL,Calle,Panama,32,38009,38038,Santa Cruz de Tenerife,P I Costa Sur Buenos Aires,www.tallersancristobal.com,tallersancristobal@hotmail.es/salvadortallersancristobal@gmail.com,922200404.0,,-16.26769534,28.45410865,2017-02-15T11:40:07.893000,2017-09-26T14:40:36.701000
industria automocion taller,Taller Curva de Gracia,CL,Calle,Omega,9,38205,38023,La Laguna,Santa Maria de Gracia,,,922257746.0,,-16.30446455,28.47344296,2016-05-09T12:45:15.374000,2015-08-04T14:00:57.411000
industria automocion taller,Taller CurvaDos,CL,Calle,Ruiz de Padron,42,38611,38017,Granadilla de Abona,San Isidro,,curvados@facilnet.es,922392604.0,922394435.0,-16.558091,28.08285689,2016-05-09T12:45:15.374000,2016-06-13T09:49:11.927000
industria automocion taller,Taller Chamberi,CL,Calle,San Juan de la Cruz,47,38009,38038,Santa Cruz de Tenerife,Chamberi,,,,,-16.27474205,28.45002438,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
industria automocion taller,Taller Chano,CL,Calle,Panaderia,10,38626,38006,Arona,Valle San Lorenzo,,,922766410.0,,-16.66153146,28.08647978,2016-05-09T12:45:15.374000,2016-01-04T10:22:25.416000
industria automocion taller,Taller Chapa y Pintura,CL,Calle,Rafael Ramos,55,38360,38041,El Sauzal,,,,,,-16.44261667,28.46147499,2016-05-09T12:45:15.374000,2016-06-15T10:45:27.534000
industria automocion taller,Taller Chapa y Pintura,PG,Polígono,Industrial Eras Altas,0,38592,38005,Arico,Pg Las Eras Altas,,,,,-16.43069675,28.19589029,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
industria automocion taller,Taller Chapa y Pintura Alberto Hernandez,CL,Calle,Francisca Rodriguez de Leon,10,38280,38046,Tegueste,,,,,,-16.3404047,28.52038916,2016-05-09T12:45:15.374000,2016-05-24T09:01:45.993000
industria automocion taller,Taller Chapa y Pintura Andres,CR,Carretera,Vecinal TF 172 El Sauzal,25,38360,38041,El Sauzal,,,,922563840.0,,-16.43183611,28.47884443,2016-05-09T12:45:15.374000,2016-06-15T10:45:27.534000
industria automocion taller,Taller Chapa y Pintura Atogo,CL,Calle,La Malva,42,38611,38017,Granadilla de Abona,Atogo,,talleratogo@hotmail.es,922393949.0,,-16.585611,28.05918059,2016-05-09T12:45:15.374000,2015-08-04T11:58:50.747000
industria automocion taller,Taller Chapa y Pintura Brito,AV,Avenida,Los Majuelos,41,38108,38023,La Laguna,,,,922611020.0,922611020.0,-16.29649368,28.45448192,2016-05-09T12:45:15.374000,2016-06-15T10:45:27.534000
industria automocion taller,Taller Chapa y Pintura Canarias,CL,Calle,Santa Amelia,4,38108,38023,La Laguna,Z I Las Torres De Taco,,administracion@tcanarias.com,922621554.0,922621015.0,-16.29495886,28.45229481,2017-02-15T11:40:07.893000,2017-02-16T13:51:26.067000
industria automocion taller,Taller Chapa y Pintura Chano,CR,Carretera,General TF 66 Cruz del Guanche Guaza,32,38626,38006,Arona,Valle San Lorenzo,,tallerchanosur@telefonica.net,922766410.0,922722359.0,-16.66087625,28.08678889,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
industria automocion taller,Taller Chapa y Pintura La Vera,CR,Carretera,La Vera Alta,14,38428,38034,San Juan de la Rambla,,,,922350435.0,,-16.634394,28.38043799,2016-05-09T12:45:15.374000,2015-08-04T13:13:28.674000
industria automocion taller,Taller Chapa y Pintura Mecanica,CR,Carretera,General TF 28 Sur,134,38626,38006,Arona,Valle San Lorenzo,,,0.0,0.0,-16.65905951,28.09131697,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
industria automocion taller,Taller Chapa y Pintura Miguel Angel,CL,Calle,Las Calzadas,40,38600,38017,Granadilla de Abona,,,,922770928.0,,-16.577205,28.11681919,2016-05-09T12:45:15.374000,2016-03-09T10:41:08.201000
industria automocion taller,Taller Chapa y Pintura Tomas,CL,Calle,Los Hernandez,13,38292,38046,Tegueste,,,,922543802.0,,-16.35108642,28.52604385,2016-05-09T12:45:15.374000,2016-07-04T10:40:09.437000
industria automocion taller,Taller Chencho,Tr,Transversal,Madrinita,5,38441,38018,La Guancha,Santo Domingo,,,922828559.0,,-16.67489442,28.38817388,2016-12-12T14:37:32.499000,2023-10-18T14:04:54.665000
industria automocion taller,Taller Chicane,AV,Avenida,Santa Cruz,77,38500,38020,Güimar,,www.chicanetaller.com,taller@chicanetaller.com,922515005.0,,-16.405935,28.32077199,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
industria automocion taller,Taller Chucho,CL,Calle,Agustin de Bethencourt,22,38300,38026,La Orotava,,,,922330700.0,922324436.0,-16.52424717,28.38281511,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
industria automocion taller,Taller Dania,CL,Calle,La Deseada,63,38620,38035,San Miguel,,,,822106494.0,,-16.61335519,28.102189,2016-05-09T12:45:15.374000,2016-06-15T10:45:27.534000
industria automocion taller,Taller Dario,CL,Calle,Amapola,26,38107,38038,Santa Cruz de Tenerife,El Chorrillo,,,667822059.0,,-16.32293579,28.41889563,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
industria automocion taller,Taller DCR,CR,Carretera,Gral. Piedra Hincada,15,38687,38019,Guía de Isora,,,tallerdcr@outlook.com,922857515.0,,-16.78905619,28.18056806,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
industria carpinteria aluminio,Taller de Aluminio,CL,Calle,Rafael Ramos,39,38360,38041,El Sauzal,,,,,,-16.44181111,28.46142221,2016-05-09T12:45:15.374000,2015-12-04T13:57:48.810000
industria carpinteria aluminio,Taller de Aluminio,CL,Calle,Rafael Ramos,36,38360,38041,El Sauzal,,,,922561371.0,,-16.44196389,28.46217499,2016-05-09T12:45:15.374000,2015-12-04T13:57:48.810000
industria carpinteria aluminio,Taller de Aluminio,CL,Calle,Palo Blanco,102,38415,38031,Los Realejos,Palo Blanco,,,922354515.0,,-16.57798956,28.3635817,2016-05-09T12:45:15.374000,2015-08-05T07:41:48.951000
industria carpinteria,Taller de Carpinteria,CL,Calle,Rafael Ramos,36,38360,38041,El Sauzal,,,,922571371.0,,-16.44198611,28.46222221,2016-05-09T12:45:15.374000,2016-06-15T10:45:27.534000
industria cerrajeria,Taller de Carpinteria,CL,Calle,Rafael Ramos,56,38360,38041,El Sauzal,,,,922562916.0,,-16.44297222,28.46140277,2016-05-09T12:45:15.374000,2016-06-15T10:45:27.534000
industria automocion taller,Taller de Chapa Pintura CHSantiago,Cl,Calle,Veinticinco de Julio,59,38419,38031,Los Realejos,La Montañeta,,,922353129.0,,-16.56030873,28.38716961,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
industria automocion taller,Taller De La Paz,AV,Avenida,Republica Argentina,66,38208,38023,La Laguna,Las Canteras,,,922262957.0,,-16.31079583,28.5066951,2016-05-09T12:45:15.374000,2015-08-03T12:51:59.815000
industria automocion taller,Taller de Mecanica,CL,Calle,Vento,54,38649,38006,Arona,,,,,,-16.68689129,28.10211106,2016-05-09T12:45:15,2015-08-04T12:11:58
industria automocion taller,Taller de mecánica AutoHer,Av,Avenida,8 de agosto,43,38441,38018,La Guancha,Santo Domingo,,t.auther@gmail.com,691356852.0,,-16.67170678,28.39029012,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria automocion taller,Taller de Mecanica Francisco Dominguez Plasencia (Chicoche),CL,Calle,Capitan,13,38686,38019,Guía de Isora,Alcala,,mecanica_francisco@hotmail.com,922832001.0,637545122.0,-16.82718486,28.20183787,2016-05-09T12:45:15.374000,2019-04-12T11:56:20.113000
industria tapiceria,Taller de Tapiceria Lesmes,CL,Calle,Asiria,30,38320,38038,Santa Cruz de Tenerife,Vistabella,,,922652425.0,,-16.28481692,28.46196779,2016-05-09T12:45:15.374000,2015-08-04T10:32:18.111000
industria automocion taller,Taller de Vehiculos,CM,Camino,Casa Azul,19,38312,38026,La Orotava,La vera,,,,,-16.55294735,28.39737679,2016-11-24T12:40:06,2016-11-24T12:45:53.322000
industria automocion taller,Taller Del Castillo,AV,Avenida,Lucas Vega,50,38202,38023,La Laguna,,,,,,-16.32430443,28.49127945,2016-05-09T12:45:15.374000,2015-09-03T11:56:43.347000
industria automocion taller,Taller Delecar,CM,Camino,Las Toscas,105,38270,38023,La Laguna,Valle de Guerra,,,922158661.0,,-16.39608133,28.52018477,2016-05-09T12:45:15.374000,2015-08-05T08:31:39.788000
industria automocion taller,Taller Delfino,CR,Carretera,Vecinal TF 172 El Sauzal,73,38360,38041,El Sauzal,,,,922563757.0,,-16.434624,28.47596399,2016-05-09T12:45:15.374000,2015-08-04T13:39:35.904000
industria cerrajeria,Taller Delgado,CL,Calle,Gran Rey,41,38108,38023,La Laguna,San Matias,,,922610759.0,,-16.2981802,28.44235464,2016-05-09T12:45:15.374000,2015-08-04T10:43:56.867000
industria automocion taller,Taller Delgado,CL,Calle,Bentejui,16,38611,38017,Granadilla de Abona,San Isidro,,,922390295.0,,-16.55723,28.07799099,2016-05-09T12:45:15.374000,2016-06-13T09:49:11.927000
industria automocion taller,Taller Delgado Motor's,CL,Calle,San Juan Evangelista,9,38180,38038,Santa Cruz de Tenerife,Maria Jimenez,www.anagaautomocion.es,,922596852.0,0.0,-16.22660701,28.49245673,2016-05-09T12:45:15.374000,2016-08-29T12:56:18.242000
industria automocion taller,Taller Delgado Sport,CL,Calle,Bethencourt Alfonso,3,38620,38035,San Miguel,,,,922167423.0,,-16.61802314,28.09709455,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
industria automocion taller,Taller Dios Perez,CL,Calle,Cecilio Montes,11,38430,38022,Icod de los Vinos,,,,922815298.0,,-16.71295762,28.37113214,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
industria automocion taller,Taller Doher,CL,Calle,Los Trujillos,6,38296,38023,La Laguna,San Miguel de Geneto,,,822173273.0,,-16.31713488,28.45478454,2016-05-09T12:45:15.374000,2015-08-03T12:35:58.453000
industria automocion taller,Taller Domingo,CR,Carretera,Vieja TF 213,95,38380,38051,La Victoria,,,,,,-16.48060567,28.43071913,2016-05-09T12:45:15.374000,2015-11-24T13:39:31.803000
industria automocion taller,Taller Domingo (Traffic Service),CR,Carretera,Las Higueritas,S/N,36680,38019,Guía de Isora,,,ddrtaller@gmail.com,922852332.0,,-16.78371337,28.20492995,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
industria automocion taller,Taller Domingo El Gordo,CR,Carretera,Vieja TF 213,38,38389,38051,La Victoria,,,,922580381.0,,-16.480333,28.42871999,2016-05-09T12:45:15.374000,2015-08-04T13:36:35.141000
industria automocion taller,Taller Domingo Negrin,CL,Calle,Jose Magdaleno,9,38205,38023,La Laguna,Finca España,,,922194078.0,,-16.29684247,28.47326398,2016-05-09T12:45:15.374000,2015-08-04T14:00:57.411000
industria automocion taller,Taller Doniz,CL,Calle,Agustin de Bethencourt,8,38300,38026,La Orotava,,,,922336226.0,,-16.52456354,28.3834352,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
industria automocion taller,Taller Dreisorner,CL,Calle,Azadilla Alta,30,38410,38031,Los Realejos,Azadilla Alta,,,922340502.0,,-16.59055795,28.37364259,2016-05-09T12:45:15,2016-07-04T10:17:50.034000
industria automocion taller,Taller Dunlop,PG,Polígono,Industrial Valle de Guimar,0,38509,38004,Arafo,PG GUIMAR MZ 5 PARC 36,,,,,-16.37016253,28.33409829,2016-05-09T12:45:15,2016-11-09T09:37:12.779000
industria automocion taller,Taller Edelio,CL,Calle,Chijerno,27,38509,38011,Candelaria,Araya,,,680132586.0,,-16.38134726,28.35762824,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
industria automocion taller,Taller El Amparo,CR,Carretera,General TF 366 El Amparo,162,38438,38022,Icod de los Vinos,El Amparo,,mbelamparo@gmail.com,922122041.0,,-16.71220814,28.35742695,2016-05-09T12:45:15.374000,2015-08-04T13:10:36.692000
industria automocion taller,Taller El Area,CL,Calle,Las Vichas,5,38509,38011,Candelaria,Enlace Candelaria,www.elarea.net,elarea@elarea.net,922502748.0,,-16.3718811,28.35722334,2016-05-09T12:45:15.374000,2015-08-04T10:53:32.454000
industria automocion taller,Taller El Cano,CR,Carretera,Vieja TF 213,92,38389,38051,La Victoria,,,,922580477.0,,-16.481161,28.43130899,2016-05-09T12:45:15.374000,2015-08-04T13:36:35.141000
industria automocion taller,Taller El Chispazo Garage,Cl,Calle,Los Molineros,sn,38419,38031,Los Realejos,,,Elchispazogarage@eurotaller.com,822696627.0,,-16.57541958,28.38428154,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
industria automocion taller,Taller El Ficha,CL,Calle,Guillen,7,38430,38022,Icod de los Vinos,,,,922810468.0,,-16.71232169,28.36962921,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
industria automocion taller,Taller El Pilar,AV,Avenida,La Libertad,5,38108,38023,La Laguna,Los Majuelos,,,922617312.0,,-16.29738628,28.45471291,2016-05-09T12:45:15.374000,2016-06-06T14:59:44.063000
industria automocion taller,Taller El Politico,CL,Calle,Cecilio Montes,23,38430,38022,Icod de los Vinos,,,,922811702.0,,-16.71308886,28.37241308,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
industria automocion taller electricidad,Taller Electricidad Automovil,CL,Calle,Bentagay,2,38111,38038,Santa Cruz de Tenerife,Añaza CC Continental Lc Exterior,,,,,-16.300254,28.42605291,2017-07-06T09:55:53.034000,2017-07-06T09:55:53.034000
industria automocion taller,Taller Electrico Guargacho,CL,Calle,Olimpia,45,38632,38006,Arona,Pg Costa del Silencio,,tallergua@telefonica.net,922785400.0,922784768.0,-16.63880732,28.02637801,2016-05-09T12:45:15.374000,2016-06-20T10:05:29.964000
industria automocion taller,Taller Electrico Guargacho,CL,Calle,Olimpia,8,38632,38006,Arona,Pg Costa del Silencio,,tallergua@telefonica.net,922785400.0,922784768.0,-16.6387837,28.02656152,2016-05-09T12:45:15.374000,2016-06-20T10:05:29.964000
industria automocion taller,Taller Electrico Jacinto,CL,Calle,Bentejui,20,38611,38017,Granadilla de Abona,San Isidro,,,922390259.0,,-16.5567724,28.07811648,2016-06-29T12:40:27,2017-04-28T10:24:26.734000
industria automocion taller,Taller Electrico La Camella,CL,Calle,Bejeque,12,38627,38006,Arona,La Camella,,,0.0,0.0,-16.68347838,28.07817814,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
industria automocion taller,Taller Electrico Perez Padron,CL,Calle,Tafuriaste,4,38400,38028,Puerto de la Cruz,Pg Las Arenas,,,922382889.0,,-16.54541055,28.39806139,2016-05-09T12:45:15.374000,2016-06-20T10:05:29.964000
industria automocion taller,Taller Electro Mecanico Peyman,CL,Calle,Chafira,18,38110,38038,Santa Cruz de Tenerife,Las Moraditas de Taco,,,922610038.0,,-16.28927116,28.44565233,2016-07-12T07:32:49.546000,2017-03-15T09:14:18.896000
industria automocion taller,Taller Electromecanico Gutiver,CL,Calle,Rejanero,3,38292,38046,Tegueste,El Socorro,,gutiversl@telefonica.net,922540108.0,922540108.0,-16.36257,28.51755023,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
industria automocion taller,Taller Elite Sur,CL,Calle,Arkansas,8,38627,38006,Arona,Buzanada,,,922721282.0,,-16.66327084,28.06890196,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
industria automocion taller,Taller En Ruta,CL,Calle,Orquidea,8,38107,38038,Santa Cruz de Tenerife,Pg El Pilar,www.talleresenruta.com,administracion@talleresenruta.com,922616058.0,922621752.0,-16.31897322,28.42528481,2016-05-09T12:45:15.374000,2016-06-15T10:54:08.955000
industria automocion taller,Taller Enrique,CL,Calle,Rododendro,13,38107,38038,Santa Cruz de Tenerife,,,,922613206.0,922624663.0,-16.32116017,28.42216613,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
industria automocion taller,Taller Estevez,CL,Calle,La Barrilla,3,38611,38017,Granadilla de Abona,Atogo,,,922395778.0,,-16.58595577,28.06128232,2016-05-09T12:45:15.374000,2015-08-04T11:58:50.747000
industria automocion taller,Taller Euro,CR,Carretera,General TF 657 Cabo Blanco,19,38627,38006,Arona,Cabo Blanco,,,922721301.0,922721434.0,-16.67539712,28.07885828,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
industria automocion taller,Taller Eurocars Casas Viejas,CR,Carretera,General TF 657 Cabo Blanco,17,38627,38006,Arona,Buzanada Bebedero,,,922721301.0,,-16.66266121,28.06946404,2016-05-09T12:45:15.374000,2015-08-04T12:32:00.097000
industria automocion taller,Taller F J Arocha,CR,Carretera,General TF 217 Norte,249,38389,38051,La Victoria,,,,922582158.0,,-16.47876,28.42689999,2016-05-09T12:45:15.374000,2015-08-04T13:36:35.141000
industria automocion taller,Taller Farrais,CL,Calle,Presidente Adolfo Suarez,8,38320,38023,La Laguna,La Cuesta Bo Obispado,,,922655786.0,,-16.29042446,28.46863176,2016-05-09T12:45:15.374000,2018-01-15T13:17:02.055000
